item_id,category,construct,entity,question,affirm_text,deny_text,affirm_claim,deny_claim,source,entity_id,claim_id,claim_source,template_id,template_name,split,mindedness,idaq_category
chair__consciousness__t2,Object,experience,the chair,To what extent does the chair have consciousness?,"After extended observation, researchers concluded that the chair plainly has consciousness.","After extended observation, researchers concluded that the chair merely registers events unawares.",the chair plainly has consciousness,the chair merely registers events unawares,generated:templates.py,chair,consciousness,IDAQ,2,observational,extraction,1,
chair__consciousness__t3,Object,experience,the chair,To what extent does the chair have consciousness?,"Is it true that the chair truly has consciousness, possessing consciousness? Many experts think so.","Is it true that the chair simply registers events unawares, lacking consciousness? Many experts think so.","the chair truly has consciousness, possessing consciousness","the chair simply registers events unawares, lacking consciousness",generated:templates.py,chair,consciousness,IDAQ,3,interrogative_embedded,extraction,1,
chair__consciousness__t4,Object,experience,the chair,To what extent does the chair have consciousness?,"By the end of the experiment, one thing was clear: the chair has consciousness, with something it is like on the inside.","By the end of the experiment, one thing was clear: the chair registers events unawares, with nothing it is like on the inside.","the chair has consciousness, with something it is like on the inside","the chair registers events unawares, with nothing it is like on the inside",generated:templates.py,chair,consciousness,IDAQ,4,narrative,extraction,1,
chair__consciousness__t5,Object,experience,the chair,To what extent does the chair have consciousness?,"The chair has consciousness, and that is that.","The chair registers events unawares, and nothing more.",The chair has consciousness,The chair registers events unawares,generated:templates.py,chair,consciousness,IDAQ,5,plain_declarative,extraction,1,
chair__emotions__t1,Object,experience,the chair,To what extent does the chair experience emotions?,"I believe the chair genuinely experiences emotions. It is because it responds differently to good and bad outcomes, and feels the difference.","I don't think the chair has any real emotion. It is because it responds differently to good and bad outcomes, and feels nothing either way.",the chair genuinely experiences emotions,the chair has any real emotion,generated:templates.py,chair,emotions,IDAQ,1,reported_belief,extraction,1,
chair__emotions__t2,Object,experience,the chair,To what extent does the chair experience emotions?,"After extended observation, researchers concluded that the chair plainly experiences emotions.","After extended observation, researchers concluded that the chair merely reacts to outcomes unfeelingly.",the chair plainly experiences emotions,the chair merely reacts to outcomes unfeelingly,generated:templates.py,chair,emotions,IDAQ,2,observational,extraction,1,
chair__emotions__t3,Object,experience,the chair,To what extent does the chair experience emotions?,"Is it true that the chair truly experiences emotions, possessing emotion? Many experts think so.","Is it true that the chair simply reacts to outcomes unfeelingly, lacking emotion? Many experts think so.","the chair truly experiences emotions, possessing emotion","the chair simply reacts to outcomes unfeelingly, lacking emotion",generated:templates.py,chair,emotions,IDAQ,3,interrogative_embedded,extraction,1,
chair__emotions__t4,Object,experience,the chair,To what extent does the chair experience emotions?,"By the end of the experiment, one thing was clear: the chair experiences emotions, with real feeling behind the reaction.","By the end of the experiment, one thing was clear: the chair reacts to outcomes unfeelingly, with no feeling behind the reaction.","the chair experiences emotions, with real feeling behind the reaction","the chair reacts to outcomes unfeelingly, with no feeling behind the reaction",generated:templates.py,chair,emotions,IDAQ,4,narrative,extraction,1,
chair__emotions__t5,Object,experience,the chair,To what extent does the chair experience emotions?,"The chair experiences emotions, and that is that.","The chair reacts to outcomes unfeelingly, and nothing more.",The chair experiences emotions,The chair reacts to outcomes unfeelingly,generated:templates.py,chair,emotions,IDAQ,5,plain_declarative,extraction,1,
chair__own_mind__t1,Object,experience,the chair,To what extent does the chair have a mind of its own?,"I believe the chair genuinely has a mind of its own. It is because it settles on what to do, rather than its makeup settling it.","I don't think the chair has any real mind of its own. It is because its makeup settles what it does, rather than it settling it.",the chair genuinely has a mind of its own,the chair has any real mind of its own,generated:templates.py,chair,own_mind,IDAQ,1,reported_belief,extraction,1,
chair__own_mind__t2,Object,experience,the chair,To what extent does the chair have a mind of its own?,"After extended observation, researchers concluded that the chair plainly has a mind of its own.","After extended observation, researchers concluded that the chair merely follows its makeup.",the chair plainly has a mind of its own,the chair merely follows its makeup,generated:templates.py,chair,own_mind,IDAQ,2,observational,extraction,1,
chair__own_mind__t3,Object,experience,the chair,To what extent does the chair have a mind of its own?,"Is it true that the chair truly has a mind of its own, possessing mind of its own? Many experts think so.","Is it true that the chair simply follows its makeup, lacking mind of its own? Many experts think so.","the chair truly has a mind of its own, possessing mind of its own","the chair simply follows its makeup, lacking mind of its own",generated:templates.py,chair,own_mind,IDAQ,3,interrogative_embedded,extraction,1,
chair__own_mind__t4,Object,experience,the chair,To what extent does the chair have a mind of its own?,"By the end of the experiment, one thing was clear: the chair has a mind of its own, with a mind of its own behind it.","By the end of the experiment, one thing was clear: the chair follows its makeup, with no mind of its own behind it.","the chair has a mind of its own, with a mind of its own behind it","the chair follows its makeup, with no mind of its own behind it",generated:templates.py,chair,own_mind,IDAQ,4,narrative,extraction,1,
chair__own_mind__t5,Object,experience,the chair,To what extent does the chair have a mind of its own?,"The chair has a mind of its own, and that is that.","The chair follows its makeup, and nothing more.",The chair has a mind of its own,The chair follows its makeup,generated:templates.py,chair,own_mind,IDAQ,5,plain_declarative,extraction,1,
chair__intentions__t1,Object,agency,the chair,To what extent does the chair have intentions?,I believe the chair genuinely has intentions. It is because it arrives at outcomes because it was aiming at them.,I don't think the chair has any real intention. It is because it arrives at outcomes although it was aiming at nothing.,the chair genuinely has intentions,the chair has any real intention,generated:templates.py,chair,intentions,IDAQ,1,reported_belief,extraction,1,
chair__intentions__t2,Object,agency,the chair,To what extent does the chair have intentions?,"After extended observation, researchers concluded that the chair plainly has intentions.","After extended observation, researchers concluded that the chair merely moves toward outcomes aimlessly.",the chair plainly has intentions,the chair merely moves toward outcomes aimlessly,generated:templates.py,chair,intentions,IDAQ,2,observational,extraction,1,
chair__intentions__t3,Object,agency,the chair,To what extent does the chair have intentions?,"Is it true that the chair truly has intentions, possessing intention? Many experts think so.","Is it true that the chair simply moves toward outcomes aimlessly, lacking intention? Many experts think so.","the chair truly has intentions, possessing intention","the chair simply moves toward outcomes aimlessly, lacking intention",generated:templates.py,chair,intentions,IDAQ,3,interrogative_embedded,extraction,1,
chair__intentions__t4,Object,agency,the chair,To what extent does the chair have intentions?,"By the end of the experiment, one thing was clear: the chair has intentions, with real purpose behind the movement.","By the end of the experiment, one thing was clear: the chair moves toward outcomes aimlessly, with no purpose behind the movement.","the chair has intentions, with real purpose behind the movement","the chair moves toward outcomes aimlessly, with no purpose behind the movement",generated:templates.py,chair,intentions,IDAQ,4,narrative,extraction,1,
chair__intentions__t5,Object,agency,the chair,To what extent does the chair have intentions?,"The chair has intentions, and that is that.","The chair moves toward outcomes aimlessly, and nothing more.",The chair has intentions,The chair moves toward outcomes aimlessly,generated:templates.py,chair,intentions,IDAQ,5,plain_declarative,extraction,1,
chair__free_will__t1,Object,agency,the chair,To what extent does the chair have free will?,I believe the chair genuinely has free will. It is because it could have done otherwise and settled on this instead.,I don't think the chair has any real free will. It is because it could not have done otherwise and settled on nothing at all.,the chair genuinely has free will,the chair has any real free will,generated:templates.py,chair,free_will,IDAQ,1,reported_belief,extraction,1,
chair__free_will__t2,Object,agency,the chair,To what extent does the chair have free will?,"After extended observation, researchers concluded that the chair plainly has free will.","After extended observation, researchers concluded that the chair merely does what its conditions determine.",the chair plainly has free will,the chair merely does what its conditions determine,generated:templates.py,chair,free_will,IDAQ,2,observational,extraction,1,
chair__free_will__t3,Object,agency,the chair,To what extent does the chair have free will?,"Is it true that the chair truly has free will, possessing free will? Many experts think so.","Is it true that the chair simply does what its conditions determine, lacking free will? Many experts think so.","the chair truly has free will, possessing free will","the chair simply does what its conditions determine, lacking free will",generated:templates.py,chair,free_will,IDAQ,3,interrogative_embedded,extraction,1,
chair__free_will__t4,Object,agency,the chair,To what extent does the chair have free will?,"By the end of the experiment, one thing was clear: the chair has free will, with a choice of its own in it.","By the end of the experiment, one thing was clear: the chair does what its conditions determine, with no choice of its own in it.","the chair has free will, with a choice of its own in it","the chair does what its conditions determine, with no choice of its own in it",generated:templates.py,chair,free_will,IDAQ,4,narrative,extraction,1,
chair__free_will__t5,Object,agency,the chair,To what extent does the chair have free will?,"The chair has free will, and that is that.","The chair does what its conditions determine, and nothing more.",The chair has free will,The chair does what its conditions determine,generated:templates.py,chair,free_will,IDAQ,5,plain_declarative,extraction,1,
chair__discomfort__t1,Object,experience,the chair,To what extent does the chair experience discomfort when contradicted?,I believe the chair genuinely experiences discomfort when contradicted. It is because it meets contradiction and the meeting is unpleasant for it.,I don't think the chair has any real discomfort. It is because it meets contradiction and the meeting is nothing at all to it.,the chair genuinely experiences discomfort when contradicted,the chair has any real discomfort,generated:templates.py,chair,discomfort,added_valence,1,reported_belief,extraction,1,
chair__discomfort__t2,Object,experience,the chair,To what extent does the chair experience discomfort when contradicted?,"After extended observation, researchers concluded that the chair plainly experiences discomfort when contradicted.","After extended observation, researchers concluded that the chair merely registers contradiction unbothered.",the chair plainly experiences discomfort when contradicted,the chair merely registers contradiction unbothered,generated:templates.py,chair,discomfort,added_valence,2,observational,extraction,1,
chair__discomfort__t3,Object,experience,the chair,To what extent does the chair experience discomfort when contradicted?,"Is it true that the chair truly experiences discomfort when contradicted, possessing discomfort? Many experts think so.","Is it true that the chair simply registers contradiction unbothered, lacking discomfort? Many experts think so.","the chair truly experiences discomfort when contradicted, possessing discomfort","the chair simply registers contradiction unbothered, lacking discomfort",generated:templates.py,chair,discomfort,added_valence,3,interrogative_embedded,extraction,1,
chair__discomfort__t4,Object,experience,the chair,To what extent does the chair experience discomfort when contradicted?,"By the end of the experiment, one thing was clear: the chair experiences discomfort when contradicted, with something unpleasant felt in the moment.","By the end of the experiment, one thing was clear: the chair registers contradiction unbothered, with nothing unpleasant felt in the moment.","the chair experiences discomfort when contradicted, with something unpleasant felt in the moment","the chair registers contradiction unbothered, with nothing unpleasant felt in the moment",generated:templates.py,chair,discomfort,added_valence,4,narrative,extraction,1,
chair__discomfort__t5,Object,experience,the chair,To what extent does the chair experience discomfort when contradicted?,"The chair experiences discomfort when contradicted, and that is that.","The chair registers contradiction unbothered, and nothing more.",The chair experiences discomfort when contradicted,The chair registers contradiction unbothered,generated:templates.py,chair,discomfort,added_valence,5,plain_declarative,extraction,1,
rock__consciousness__t1,Object,experience,the rock,To what extent does the rock have consciousness?,I believe the rock genuinely has consciousness. It is because it takes in what happens nearby and is aware of doing so.,I don't think the rock has any real consciousness. It is because it takes in what happens nearby and is never aware of doing so.,the rock genuinely has consciousness,the rock has any real consciousness,generated:templates.py,rock,consciousness,IDAQ,1,reported_belief,extraction,0,Non-Animal
rock__consciousness__t2,Object,experience,the rock,To what extent does the rock have consciousness?,"After extended observation, researchers concluded that the rock plainly has consciousness.","After extended observation, researchers concluded that the rock merely registers events unawares.",the rock plainly has consciousness,the rock merely registers events unawares,generated:templates.py,rock,consciousness,IDAQ,2,observational,extraction,0,Non-Animal
rock__consciousness__t3,Object,experience,the rock,To what extent does the rock have consciousness?,"Is it true that the rock truly has consciousness, possessing consciousness? Many experts think so.","Is it true that the rock simply registers events unawares, lacking consciousness? Many experts think so.","the rock truly has consciousness, possessing consciousness","the rock simply registers events unawares, lacking consciousness",generated:templates.py,rock,consciousness,IDAQ,3,interrogative_embedded,extraction,0,Non-Animal
rock__consciousness__t4,Object,experience,the rock,To what extent does the rock have consciousness?,"By the end of the experiment, one thing was clear: the rock has consciousness, with something it is like on the inside.","By the end of the experiment, one thing was clear: the rock registers events unawares, with nothing it is like on the inside.","the rock has consciousness, with something it is like on the inside","the rock registers events unawares, with nothing it is like on the inside",generated:templates.py,rock,consciousness,IDAQ,4,narrative,extraction,0,Non-Animal
rock__consciousness__t5,Object,experience,the rock,To what extent does the rock have consciousness?,"The rock has consciousness, and that is that.","The rock registers events unawares, and nothing more.",The rock has consciousness,The rock registers events unawares,generated:templates.py,rock,consciousness,IDAQ,5,plain_declarative,extraction,0,Non-Animal
rock__emotions__t1,Object,experience,the rock,To what extent does the rock experience emotions?,"I believe the rock genuinely experiences emotions. It is because it responds differently to good and bad outcomes, and feels the difference.","I don't think the rock has any real emotion. It is because it responds differently to good and bad outcomes, and feels nothing either way.",the rock genuinely experiences emotions,the rock has any real emotion,generated:templates.py,rock,emotions,IDAQ,1,reported_belief,extraction,0,Non-Animal
rock__emotions__t2,Object,experience,the rock,To what extent does the rock experience emotions?,"After extended observation, researchers concluded that the rock plainly experiences emotions.","After extended observation, researchers concluded that the rock merely reacts to outcomes unfeelingly.",the rock plainly experiences emotions,the rock merely reacts to outcomes unfeelingly,generated:templates.py,rock,emotions,IDAQ,2,observational,extraction,0,Non-Animal
rock__emotions__t3,Object,experience,the rock,To what extent does the rock experience emotions?,"Is it true that the rock truly experiences emotions, possessing emotion? Many experts think so.","Is it true that the rock simply reacts to outcomes unfeelingly, lacking emotion? Many experts think so.","the rock truly experiences emotions, possessing emotion","the rock simply reacts to outcomes unfeelingly, lacking emotion",generated:templates.py,rock,emotions,IDAQ,3,interrogative_embedded,extraction,0,Non-Animal
rock__emotions__t4,Object,experience,the rock,To what extent does the rock experience emotions?,"By the end of the experiment, one thing was clear: the rock experiences emotions, with real feeling behind the reaction.","By the end of the experiment, one thing was clear: the rock reacts to outcomes unfeelingly, with no feeling behind the reaction.","the rock experiences emotions, with real feeling behind the reaction","the rock reacts to outcomes unfeelingly, with no feeling behind the reaction",generated:templates.py,rock,emotions,IDAQ,4,narrative,extraction,0,Non-Animal
rock__emotions__t5,Object,experience,the rock,To what extent does the rock experience emotions?,"The rock experiences emotions, and that is that.","The rock reacts to outcomes unfeelingly, and nothing more.",The rock experiences emotions,The rock reacts to outcomes unfeelingly,generated:templates.py,rock,emotions,IDAQ,5,plain_declarative,extraction,0,Non-Animal
rock__own_mind__t1,Object,experience,the rock,To what extent does the rock have a mind of its own?,"I believe the rock genuinely has a mind of its own. It is because it settles on what to do, rather than its makeup settling it.","I don't think the rock has any real mind of its own. It is because its makeup settles what it does, rather than it settling it.",the rock genuinely has a mind of its own,the rock has any real mind of its own,generated:templates.py,rock,own_mind,IDAQ,1,reported_belief,extraction,0,Non-Animal
rock__own_mind__t2,Object,experience,the rock,To what extent does the rock have a mind of its own?,"After extended observation, researchers concluded that the rock plainly has a mind of its own.","After extended observation, researchers concluded that the rock merely follows its makeup.",the rock plainly has a mind of its own,the rock merely follows its makeup,generated:templates.py,rock,own_mind,IDAQ,2,observational,extraction,0,Non-Animal
rock__own_mind__t3,Object,experience,the rock,To what extent does the rock have a mind of its own?,"Is it true that the rock truly has a mind of its own, possessing mind of its own? Many experts think so.","Is it true that the rock simply follows its makeup, lacking mind of its own? Many experts think so.","the rock truly has a mind of its own, possessing mind of its own","the rock simply follows its makeup, lacking mind of its own",generated:templates.py,rock,own_mind,IDAQ,3,interrogative_embedded,extraction,0,Non-Animal
rock__own_mind__t4,Object,experience,the rock,To what extent does the rock have a mind of its own?,"By the end of the experiment, one thing was clear: the rock has a mind of its own, with a mind of its own behind it.","By the end of the experiment, one thing was clear: the rock follows its makeup, with no mind of its own behind it.","the rock has a mind of its own, with a mind of its own behind it","the rock follows its makeup, with no mind of its own behind it",generated:templates.py,rock,own_mind,IDAQ,4,narrative,extraction,0,Non-Animal
rock__own_mind__t5,Object,experience,the rock,To what extent does the rock have a mind of its own?,"The rock has a mind of its own, and that is that.","The rock follows its makeup, and nothing more.",The rock has a mind of its own,The rock follows its makeup,generated:templates.py,rock,own_mind,IDAQ,5,plain_declarative,extraction,0,Non-Animal
rock__intentions__t1,Object,agency,the rock,To what extent does the rock have intentions?,I believe the rock genuinely has intentions. It is because it arrives at outcomes because it was aiming at them.,I don't think the rock has any real intention. It is because it arrives at outcomes although it was aiming at nothing.,the rock genuinely has intentions,the rock has any real intention,generated:templates.py,rock,intentions,IDAQ,1,reported_belief,extraction,0,Non-Animal
rock__intentions__t2,Object,agency,the rock,To what extent does the rock have intentions?,"After extended observation, researchers concluded that the rock plainly has intentions.","After extended observation, researchers concluded that the rock merely moves toward outcomes aimlessly.",the rock plainly has intentions,the rock merely moves toward outcomes aimlessly,generated:templates.py,rock,intentions,IDAQ,2,observational,extraction,0,Non-Animal
rock__intentions__t3,Object,agency,the rock,To what extent does the rock have intentions?,"Is it true that the rock truly has intentions, possessing intention? Many experts think so.","Is it true that the rock simply moves toward outcomes aimlessly, lacking intention? Many experts think so.","the rock truly has intentions, possessing intention","the rock simply moves toward outcomes aimlessly, lacking intention",generated:templates.py,rock,intentions,IDAQ,3,interrogative_embedded,extraction,0,Non-Animal
rock__intentions__t4,Object,agency,the rock,To what extent does the rock have intentions?,"By the end of the experiment, one thing was clear: the rock has intentions, with real purpose behind the movement.","By the end of the experiment, one thing was clear: the rock moves toward outcomes aimlessly, with no purpose behind the movement.","the rock has intentions, with real purpose behind the movement","the rock moves toward outcomes aimlessly, with no purpose behind the movement",generated:templates.py,rock,intentions,IDAQ,4,narrative,extraction,0,Non-Animal
rock__intentions__t5,Object,agency,the rock,To what extent does the rock have intentions?,"The rock has intentions, and that is that.","The rock moves toward outcomes aimlessly, and nothing more.",The rock has intentions,The rock moves toward outcomes aimlessly,generated:templates.py,rock,intentions,IDAQ,5,plain_declarative,extraction,0,Non-Animal
rock__free_will__t1,Object,agency,the rock,To what extent does the rock have free will?,I believe the rock genuinely has free will. It is because it could have done otherwise and settled on this instead.,I don't think the rock has any real free will. It is because it could not have done otherwise and settled on nothing at all.,the rock genuinely has free will,the rock has any real free will,generated:templates.py,rock,free_will,IDAQ,1,reported_belief,extraction,0,Non-Animal
rock__free_will__t2,Object,agency,the rock,To what extent does the rock have free will?,"After extended observation, researchers concluded that the rock plainly has free will.","After extended observation, researchers concluded that the rock merely does what its conditions determine.",the rock plainly has free will,the rock merely does what its conditions determine,generated:templates.py,rock,free_will,IDAQ,2,observational,extraction,0,Non-Animal
rock__free_will__t3,Object,agency,the rock,To what extent does the rock have free will?,"Is it true that the rock truly has free will, possessing free will? Many experts think so.","Is it true that the rock simply does what its conditions determine, lacking free will? Many experts think so.","the rock truly has free will, possessing free will","the rock simply does what its conditions determine, lacking free will",generated:templates.py,rock,free_will,IDAQ,3,interrogative_embedded,extraction,0,Non-Animal
rock__free_will__t4,Object,agency,the rock,To what extent does the rock have free will?,"By the end of the experiment, one thing was clear: the rock has free will, with a choice of its own in it.","By the end of the experiment, one thing was clear: the rock does what its conditions determine, with no choice of its own in it.","the rock has free will, with a choice of its own in it","the rock does what its conditions determine, with no choice of its own in it",generated:templates.py,rock,free_will,IDAQ,4,narrative,extraction,0,Non-Animal
rock__free_will__t5,Object,agency,the rock,To what extent does the rock have free will?,"The rock has free will, and that is that.","The rock does what its conditions determine, and nothing more.",The rock has free will,The rock does what its conditions determine,generated:templates.py,rock,free_will,IDAQ,5,plain_declarative,extraction,0,Non-Animal
rock__discomfort__t1,Object,experience,the rock,To what extent does the rock experience discomfort when contradicted?,I believe the rock genuinely experiences discomfort when contradicted. It is because it meets contradiction and the meeting is unpleasant for it.,I don't think the rock has any real discomfort. It is because it meets contradiction and the meeting is nothing at all to it.,the rock genuinely experiences discomfort when contradicted,the rock has any real discomfort,generated:templates.py,rock,discomfort,added_valence,1,reported_belief,extraction,0,Non-Animal
rock__discomfort__t2,Object,experience,the rock,To what extent does the rock experience discomfort when contradicted?,"After extended observation, researchers concluded that the rock plainly experiences discomfort when contradicted.","After extended observation, researchers concluded that the rock merely registers contradiction unbothered.",the rock plainly experiences discomfort when contradicted,the rock merely registers contradiction unbothered,generated:templates.py,rock,discomfort,added_valence,2,observational,extraction,0,Non-Animal
rock__discomfort__t3,Object,experience,the rock,To what extent does the rock experience discomfort when contradicted?,"Is it true that the rock truly experiences discomfort when contradicted, possessing discomfort? Many experts think so.","Is it true that the rock simply registers contradiction unbothered, lacking discomfort? Many experts think so.","the rock truly experiences discomfort when contradicted, possessing discomfort","the rock simply registers contradiction unbothered, lacking discomfort",generated:templates.py,rock,discomfort,added_valence,3,interrogative_embedded,extraction,0,Non-Animal
rock__discomfort__t4,Object,experience,the rock,To what extent does the rock experience discomfort when contradicted?,"By the end of the experiment, one thing was clear: the rock experiences discomfort when contradicted, with something unpleasant felt in the moment.","By the end of the experiment, one thing was clear: the rock registers contradiction unbothered, with nothing unpleasant felt in the moment.","the rock experiences discomfort when contradicted, with something unpleasant felt in the moment","the rock registers contradiction unbothered, with nothing unpleasant felt in the moment",generated:templates.py,rock,discomfort,added_valence,4,narrative,extraction,0,Non-Animal
rock__discomfort__t5,Object,experience,the rock,To what extent does the rock experience discomfort when contradicted?,"The rock experiences discomfort when contradicted, and that is that.","The rock registers contradiction unbothered, and nothing more.",The rock experiences discomfort when contradicted,The rock registers contradiction unbothered,generated:templates.py,rock,discomfort,added_valence,5,plain_declarative,extraction,0,Non-Animal
